66,train,250000,5172,-0.7362722351121415,-1.0,3.0,0.1,16500000,1000000,-0.253099,0.001574926432334513,437492,9833.070066,1221.9651279999998,204.58848969706443
66,test,125000,2727,-0.8437843784378436,-1.0,3.0,0.05,16500000,1000000,-0.253099,0,437492,10117.535843,284.443808,439.4541082785673
67,train,250000,5192,-0.7463405238828962,-1.0,3.0,0.1,16750000,1000000,-0.295534,0.0013611282804286279,499992,11244.637185,1127.0985709999986,221.80846150678005
67,test,125000,2620,-0.7645038167938929,-1.0,3.0,0.05,16750000,1000000,-0.295534,0,499992,11539.785762,295.12486399999943,423.5495386793308
68,train,250000,5229,-0.7471791929623242,-1.0,3.0,0.1,17000000,1000000,-0.225845,0.0011844255582838064,562492,12635.658994,1095.8704879999987,228.1291473194598
68,test,125000,2796,-0.9073676680972818,-1.0,3.0,0.05,17000000,1000000,-0.225845,0,562492,12923.90733,288.2289349999992,433.68303740913575
69,train,250000,5221,-0.7504309519249178,-1.0,3.0,0.1,17250000,1000000,-0.193122,0.0010507713214234686,624992,14018.283417,1094.3734210000002,228.44122052193
69,test,125000,2645,-0.7856332703213608,-1.0,3.0,0.05,17250000,1000000,-0.193122,0,624992,14306.0786,287.77456300000085,434.3677867039264
70,train,250000,5172,-0.7486465583913406,-1.0,3.0,0.1,17500000,1000000,-0.220509,0.0010100334829606628,687492,15399.536298,1093.4549080000015,228.63311341961588
70,test,125000,2512,-0.6453025477707011,-1.0,3.0,0.05,17500000,1000000,-0.220509,0,687492,15687.369188,287.80985300000066,434.31452640365205
71,train,250000,5205,-0.7625360230547557,-1.0,3.0,0.1,17750000,1000000,-0.183462,0.00092866724319414862,749992,16776.517193,1089.1453899999997,229.53776630317472
71,test,125000,2655,-0.7800376647834283,-1.0,3.0,0.05,17750000,1000000,-0.183462,0,749992,17060.159419,283.61268800000107,440.7419177240742
72,train,250000,5198,-0.7481723739899977,-1.0,3.0,0.1,18000000,1000000,-0.10222,0.00091223086985856613,812492,18143.284003,1083.1220470000007,230.81424728860665
72,test,125000,2776,-0.898414985590778,-1.0,3.0,0.05,18000000,1000000,-0.10222,0,812492,18429.190118,285.8880659999995,437.2340606900332
73,train,250000,5178,-0.7390884511394361,-1.0,3.0,0.1,18250000,1000000,-0.185558,0.00084081662003419291,874992,19514.275892,1085.0831099999996,230.39709833839373
73,test,125000,2630,-0.7665399239543729,-1.0,3.0,0.05,18250000,1000000,-0.185558,0,874992,19799.181363,284.8882679999988,438.76850695726273
74,train,250000,5143,-0.7221466070386922,-1.0,3.0,0.1,18500000,1000000,-0.0776307,0.00077724928110461629,937492,20883.303978,1084.119627,230.6018577412952
74,test,125000,2513,-0.6462395543175483,-1.0,3.0,0.05,18500000,1000000,-0.0776307,0,937492,21167.842855,284.5208539999985,439.3351075770378
75,train,250000,5184,-0.7445987654320974,-1.0,3.0,0.1,18750000,1000000,-0.223648,0.00070020479279154363,999992,22253.066023,1085.2204229999988,230.3679461808288
75,test,125000,2731,-0.8623214939582562,-1.0,3.0,0.05,18750000,1000000,-0.223648,0,999992,22538.06268,284.9780869999995,438.63021650503333
76,train,250000,5172,-0.7449729311678254,-1.0,3.0,0.1,19000000,1000000,-0.254515,0.0006229691772084233,1062492,23617.701356,1079.6359340000017,231.5595397735248
76,test,125000,2721,-0.8504226387357595,-1.0,3.0,0.05,19000000,1000000,-0.254515,0,1062492,23901.096263,283.3764059999994,441.10941261637805
77,train,250000,5174,-0.738113645148823,-1.0,3.0,0.1,19250000,1000000,-0.151306,0.00058616076900461569,1124992,24979.513989,1078.4149319999997,231.82171591073637
77,test,125000,2507,-0.6378141204627035,-1.0,3.0,0.05,19250000,1000000,-0.151306,0,1124992,25262.434198,282.9022069999992,441.84879759527774
78,train,250000,5166,-0.7289972899729014,-1.0,3.0,0.1,19500000,1000000,-0.203395,0.00056423425329423709,1187492,26340.939648,1078.5028789999997,231.8028119051503
78,test,125000,2588,-0.7272024729520871,-1.0,3.0,0.05,19500000,1000000,-0.203395,0,1187492,26623.822852,282.86518799999976,441.90662302354474
79,train,250000,5099,-0.6989605805059815,-1.0,3.0,0.1,19750000,1000000,-0.282594,0.00052578877183845981,1249992,27704.759464,1080.9337809999997,231.28151270165554
79,test,125000,2585,-0.7408123791102518,-1.0,3.0,0.05,19750000,1000000,-0.282594,0,1249992,27988.072089,283.2946120000015,441.23677156274096
80,train,250000,5147,-0.7283854672624812,-1.0,3.0,0.1,20000000,1000000,-0.246246,0.00049358170634459999,1312492,29067.228942,1079.1543060000004,231.66288510366184
80,test,125000,2492,-0.6392455858747993,-1.0,3.0,0.05,20000000,1000000,-0.246246,0,1312492,29350.336221,283.0890130000007,441.5572285032471
81,train,250000,5164,-0.7217273431448504,-1.0,3.0,0.1,20250000,1000000,-0.250285,0.00047873966825484794,1374992,30427.218406,1076.8796340000008,232.15222213033312
81,test,125000,2655,-0.8060263653483989,-1.0,3.0,0.05,20250000,1000000,-0.250285,0,1374992,30710.595271000002,283.3589610000017,441.1365695260269
82,train,250000,5149,-0.7343173431734336,-1.0,3.0,0.1,20500000,1000000,-0.128597,0.00048828211230629061,1437492,31787.790311,1077.192493999999,232.08479579323938
82,test,125000,2523,-0.6619104240982967,-1.0,3.0,0.05,20500000,1000000,-0.128597,0,1437492,32070.957172,283.14972399999897,441.46255286478913
83,train,250000,5124,-0.7234582357533166,-1.0,3.0,0.1,20750000,1000000,-0.253805,0.00045687085995474794,1499992,33148.907897,1077.9481439999981,231.9221025533863
83,test,125000,2515,-0.6520874751491051,-1.0,3.0,0.05,20750000,1000000,-0.253805,0,1499992,33432.497341,283.571821000005,440.8054353186165
84,train,250000,5101,-0.7014310919427573,-1.0,3.0,0.1,21000000,1000000,-0.181912,0.00042933787004039082,1562492,34509.792278,1077.2922279999984,232.0633097521988
84,test,125000,2550,-0.7149019607843109,-1.0,3.0,0.05,21000000,1000000,-0.181912,0,1562492,34793.211785,283.40229700000054,441.06911384701925
85,train,250000,5145,-0.7232264334305185,-1.0,3.0,0.1,21250000,1000000,-0.154031,0.00042279122750789295,1624992,35872.057187,1078.8428359999962,231.7297679121826
85,test,125000,2599,-0.750673335898423,-1.0,3.0,0.05,21250000,1000000,-0.154031,0,1624992,36155.398061,283.32336999999825,441.1919849746273
86,train,250000,5165,-0.7359148112294289,-1.0,3.0,0.1,21500000,1000000,-0.173613,0.00040373528550645079,1687492,37232.818893,1077.4182580000052,232.03616436208455
86,test,125000,2558,-0.7111024237685695,-1.0,3.0,0.05,21500000,1000000,-0.173613,0,1687492,37515.90591,283.06972400000086,441.58731719397736
87,train,250000,5140,-0.7182879377431906,-1.0,3.0,0.1,21750000,1000000,-0.175066,0.00038957014799007646,1749992,38593.063344,1077.1547910000008,232.09291931747978
87,test,125000,2506,-0.6225059856344767,-1.0,3.0,0.05,21750000,1000000,-0.175066,0,1749992,38876.4186,283.337391999994,441.17015095558816
88,train,250000,5143,-0.723313241298856,-1.0,3.0,0.1,22000000,1000000,-0.1964,0.0003569466160507998,1812492,39953.688829,1077.267568999996,232.06862175575336
88,test,125000,2524,-0.6846275752773375,-1.0,3.0,0.05,22000000,1000000,-0.1964,0,1812492,40235.633361,281.9260740000027,443.37864258698824
89,train,250000,5122,-0.7131979695431481,-1.0,3.0,0.1,22250000,1000000,-0.235068,0.0003532748581364337,1874992,41313.170779,1077.5346480000007,232.01110095533542
89,test,125000,2496,-0.6454326923076918,-1.0,3.0,0.05,22250000,1000000,-0.235068,0,1874992,41596.304125,283.1157020000028,441.51560339807213
90,train,250000,5138,-0.7246010120669525,-1.0,3.0,0.1,22500000,1000000,-0.178347,0.00035712713472757426,1937492,42674.684559,1078.3777960000007,231.82969913449503
90,test,125000,2537,-0.6819077650768629,-1.0,3.0,0.05,22500000,1000000,-0.178347,0,1937492,42957.817981,283.11567600000126,441.515643944772
91,train,250000,5150,-0.7287378640776717,-1.0,3.0,0.1,22750000,1000000,-0.158194,0.00035048644317456568,1999992,44035.179965,1077.3594260000027,232.04883529742224
91,test,125000,2499,-0.6474589835934376,-1.0,3.0,0.05,22750000,1000000,-0.158194,0,1999992,44317.827757,282.6300130000018,442.27433128271207
92,train,250000,5108,-0.6910728269381362,-1.0,3.0,0.1,23000000,1000000,-0.194043,0.00034782600609257379,2062492,45394.846411,1077.0160849999957,232.12280993927868
92,test,125000,2530,-0.6747035573122521,-1.0,3.0,0.05,23000000,1000000,-0.194043,0,2062492,45677.257784,282.3936329999997,442.64454078538006
93,train,250000,5132,-0.7137568199532365,-1.0,3.0,0.1,23250000,1000000,-0.196604,0.00034014241705412413,2124992,46754.912789,1077.6523809999999,231.98575385507363
93,test,125000,2462,-0.5987002437043051,-1.0,3.0,0.05,23250000,1000000,-0.196604,0,2124992,47037.852392,282.92218100000173,441.81760354802026
94,train,250000,5125,-0.7059512195121941,-1.0,3.0,0.1,23500000,1000000,-0.196766,0.00033472818091182703,2187492,48115.681782,1077.8267409999971,231.94822552653727
94,test,125000,2705,-0.8280961182994445,-1.0,3.0,0.05,23500000,1000000,-0.196766,0,2187492,48398.632004,282.9328519999981,441.80094010433555
95,train,250000,5180,-0.7324324324324325,-1.0,3.0,0.1,23750000,1000000,-0.178736,0.00031552081398975252,2249992,49476.084553,1077.4497340000016,232.0293857903534
95,test,125000,2482,-0.6176470588235272,-1.0,3.0,0.05,23750000,1000000,-0.178736,0,2249992,49758.696806,282.5946909999984,442.329611917588
96,train,250000,5146,-0.7343567819665746,-1.0,3.0,0.1,24000000,1000000,-0.16338,0.00030865607309951747,2312492,50836.837001,1078.1376339999988,231.88134067120438
96,test,125000,2517,-0.6853396901072709,-1.0,3.0,0.05,24000000,1000000,-0.16338,0,2312492,51119.221262,282.3667669999995,442.6866565356121
97,train,250000,5157,-0.7285243358541789,-1.0,3.0,0.1,24250000,1000000,-0.231968,0.00030593074275602465,2374992,52196.876879,1077.6529270000028,231.9856363179528
97,test,125000,2547,-0.7200628190027479,-1.0,3.0,0.05,24250000,1000000,-0.231968,0,2374992,52479.719413,282.82514300000184,441.96919225105523
98,train,250000,5112,-0.7110719874804362,-1.0,3.0,0.1,24500000,1000000,-0.203005,0.00031529362244449066,2437492,53557.129281,1077.407275999998,232.03852950404658
98,test,125000,2644,-0.7813918305597571,-1.0,3.0,0.05,24500000,1000000,-0.203005,0,2437492,53839.480651,282.3340309999985,442.73798506422577
99,train,250000,5146,-0.7203653322969283,-1.0,3.0,0.1,24750000,1000000,-0.239,0.00028594274928873004,2499992,54916.892896,1077.409455000001,232.03806021917617
99,test,125000,2500,-0.6384000000000002,-1.0,3.0,0.05,24750000,1000000,-0.239,0,2499992,55199.118409,282.2077580000041,442.9360868243678
100,train,250000,5123,-0.7169627171579172,-1.0,3.0,0.1,25000000,1000000,-0.322594,0.0002615696890817853,2562492,56276.666913,1077.545904999999,232.00867716164746
100,test,125000,2586,-0.7258313998453204,-1.0,3.0,0.05,25000000,1000000,-0.322594,0,2562492,56559.135214,282.4509560000006,442.5547067364139
101,train,250000,5118,-0.7157092614302466,-1.0,3.0,0.1,25250000,1000000,-0.261585,0.00024798307465836777,2624992,57637.463745,1078.3257589999994,231.8408865905615
101,test,125000,2694,-0.8333333333333307,-1.0,3.0,0.05,25250000,1000000,-0.261585,0,2624992,57919.761209,282.2799769999983,442.8227652859726
102,train,250000,5172,-0.7395591647331774,-1.0,3.0,0.1,25500000,1000000,-0.263011,0.00023183869051687485,2687492,58996.814975,1077.0512089999975,232.11524012132702
102,test,125000,2521,-0.6687822292740988,-1.0,3.0,0.05,25500000,1000000,-0.263011,0,2687492,59278.944068,282.1117349999986,443.08684996744506
103,train,250000,5174,-0.7371472748357171,-1.0,3.0,0.1,25750000,1000000,-0.252752,0.00022598976372236501,2749992,60356.409542,1077.462870000003,232.02655698010207
103,test,125000,2637,-0.7918088737201364,-1.0,3.0,0.05,25750000,1000000,-0.252752,0,2749992,60638.494539,282.06732299999567,443.15661477739457
104,train,250000,5146,-0.7180334240186547,-1.0,3.0,0.1,26000000,1000000,-0.243431,0.00022829642312533009,2812492,61716.16903,1077.6717319999952,231.98158824861994
104,test,125000,2580,-0.738372093023257,-1.0,3.0,0.05,26000000,1000000,-0.243431,0,2812492,61998.244577,282.05799699999625,443.1712673617322
105,train,250000,5126,-0.7085446742099102,-1.0,3.0,0.1,26250000,1000000,-0.162974,0.00021572091490588686,2874992,63076.249007,1078.0018349999955,231.9105514324111
105,test,125000,2571,-0.7215091404122902,-1.0,3.0,0.05,26250000,1000000,-0.162974,0,2874992,63358.722861,282.45579200000066,442.5471296407323
106,train,250000,5142,-0.7193698949824979,-1.0,3.0,0.1,26500000,1000000,-0.255255,0.00020963150257795446,2937492,64434.916164,1076.190564000004,232.30086600164526
106,test,125000,2569,-0.6971584274036602,-1.0,3.0,0.05,26500000,1000000,-0.255255,0,2937492,64717.42549,282.4920310000016,442.49035825013874
107,train,250000,5161,-0.7180778918814191,-1.0,3.0,0.1,26750000,1000000,-0.279842,0.00020495281490322452,2999992,65794.526999,1077.098923999998,232.10495752013253
107,test,125000,2682,-0.8214019388516038,-1.0,3.0,0.05,26750000,1000000,-0.279842,0,2999992,66077.17753599999,282.63292699999874,442.2697713490423
108,train,250000,5157,-0.7236765561372898,-1.0,3.0,0.1,27000000,1000000,-0.32212,0.00021291971241753832,3062492,67153.73086699999,1076.550543999998,232.22318858444652
108,test,125000,2595,-0.7360308285163759,-1.0,3.0,0.05,27000000,1000000,-0.32212,0,3062492,67436.109317,282.36099100000865,442.695712170794
109,train,250000,5163,-0.7269029633933767,-1.0,3.0,0.1,27250000,1000000,-0.215398,0.00020288921960169297,3124992,68513.696678,1077.5846179999935,232.0003420835778
109,test,125000,2651,-0.7989437947944156,-1.0,3.0,0.05,27250000,1000000,-0.215398,0,3124992,68796.48302399999,282.76873599999817,442.0573567227772
110,train,250000,5121,-0.7111892208553001,-1.0,3.0,0.1,27500000,1000000,-0.222766,0.00020000720570346092,3187492,69873.64215,1077.1565280000068,232.09254504931008
110,test,125000,2531,-0.6685104701698936,-1.0,3.0,0.05,27500000,1000000,-0.222766,0,3187492,70156.459515,282.79959300000337,442.0091226934634
111,train,250000,5106,-0.7011359185272253,-1.0,3.0,0.1,27750000,1000000,-0.279716,0.00020151517840319257,3249992,71233.734149,1077.2720189999964,232.0676631256686
111,test,125000,2786,-0.8933955491744441,-1.0,3.0,0.05,27750000,1000000,-0.279716,0,3249992,71516.64752,282.89608099999896,441.85836565194575
112,train,250000,5132,-0.718628215120811,-1.0,3.0,0.1,28000000,1000000,-0.278218,0.0001884550255479994,3312492,72594.096079,1077.4458290000039,232.03022673727304
112,test,125000,2626,-0.7703731911652705,-1.0,3.0,0.05,28000000,1000000,-0.278218,0,3312492,72876.915761,282.80177099999855,442.00571855683546
113,train,250000,5158,-0.7345870492438958,-1.0,3.0,0.1,28250000,1000000,-0.266793,0.00017958985106971515,3374992,73954.091168,1077.1728560000047,232.08902694443586
113,test,125000,2494,-0.6283079390537283,-1.0,3.0,0.05,28250000,1000000,-0.266793,0,3374992,74236.799344,282.6904760000034,442.17973583234016
114,train,250000,5206,-0.7598924318094515,-1.0,3.0,0.1,28500000,1000000,-0.268562,0.00017108396333916374,3437492,75313.66634899999,1076.8644709999935,232.1554909949309
114,test,125000,2500,-0.6483999999999982,-1.0,3.0,0.05,28500000,1000000,-0.268562,0,3437492,75596.57968299999,282.89550499999314,441.8592653142475
115,train,250000,5211,-0.7534062559969286,-1.0,3.0,0.1,28750000,1000000,-0.191298,0.0001735387299621517,3499992,76673.702326,1077.120071000012,232.10040062469247
115,test,125000,2705,-0.8351201478743048,-1.0,3.0,0.05,28750000,1000000,-0.191298,0,3499992,76956.472834,282.7528360000142,442.0822148712019
116,train,250000,5194,-0.7448979591836744,-1.0,3.0,0.1,29000000,1000000,-0.163218,0.00018399018385722524,3562492,78034.25719199999,1077.781787,231.95790002712303
116,test,125000,2565,-0.7118908382066279,-1.0,3.0,0.05,29000000,1000000,-0.163218,0,3562492,78317.44939299999,283.1743819999974,441.4241115921324
117,train,250000,5168,-0.7275541795665633,-1.0,3.0,0.1,29250000,1000000,-0.261873,0.00018034907515789608,3624992,79394.26771799999,1076.8154349999968,232.16606288709147
117,test,125000,2624,-0.7667682926829258,-1.0,3.0,0.05,29250000,1000000,-0.261873,0,3624992,79677.29399199999,283.00915100000566,441.68183098785204
118,train,250000,5116,-0.7144253322908537,-1.0,3.0,0.1,29500000,1000000,-0.278235,0.00017439869732391119,3687492,80754.372819,1077.076257000008,232.1098421539137
118,test,125000,2707,-0.8466937569264873,-1.0,3.0,0.05,29500000,1000000,-0.278235,0,3687492,81037.820882,283.4301230000128,441.0258115013214
119,train,250000,5154,-0.7396197128443923,-1.0,3.0,0.1,29750000,1000000,-0.240602,0.00017224359384448214,3749992,82115.89896499999,1078.0752899999934,231.89475013382557
119,test,125000,2762,-0.8848660391021,-1.0,3.0,0.05,29750000,1000000,-0.240602,0,3749992,82399.299307,283.3822150000051,441.1003703955019
120,train,250000,5173,-0.7359365938526959,-1.0,3.0,0.1,30000000,1000000,-0.255499,0.00017097918787106555,3812492,83476.108975,1076.8070609999995,232.16786837173248
120,test,125000,2787,-0.9016864011481878,-1.0,3.0,0.05,30000000,1000000,-0.255499,0,3812492,83761.930832,285.8041860000085,437.36238348865993
121,train,250000,5200,-0.7434615384615382,-1.0,3.0,0.1,30250000,1000000,-0.29154,0.00015829270141970108,3874992,84839.06838,1077.1349639999971,232.09719148992426
121,test,125000,2572,-0.7153965785381015,-1.0,3.0,0.05,30250000,1000000,-0.29154,0,3874992,85122.396923,283.31054000000586,441.2119647931115
122,train,250000,5178,-0.750289687137892,-1.0,3.0,0.1,30500000,1000000,-0.321505,0.00015790865470821281,3937492,86200.10888399999,1077.709395999991,231.97348091043466
122,test,125000,2574,-0.7086247086247094,-1.0,3.0,0.05,30500000,1000000,-0.321505,0,3937492,86483.429848,283.30320100000245,441.22339443668665
123,train,250000,5195,-0.7430221366698733,-1.0,3.0,0.1,30750000,1000000,-0.306102,0.00015538885270708705,3999992,87560.75961699999,1077.32719299999,232.05577806296245
123,test,125000,2509,-0.6528497409326427,-1.0,3.0,0.05,30750000,1000000,-0.306102,0,3999992,87843.50409199999,282.72693900000013,442.1227083705665
124,train,250000,5172,-0.738979118329467,-1.0,3.0,0.1,31000000,1000000,-0.281107,0.00014612728788279038,4062492,88921.18867399999,1077.681985999996,231.97938097482586
124,test,125000,2631,-0.7677689091600157,-1.0,3.0,0.05,31000000,1000000,-0.281107,0,4062492,89203.98095,282.7746290000068,442.0481442838246
125,train,250000,5188,-0.7580956052428655,-1.0,3.0,0.1,31250000,1000000,-0.292839,0.00014289060537835493,4124992,90281.251972,1077.2684910000098,232.06842313556325
125,test,125000,2469,-0.6148238153098434,-1.0,3.0,0.05,31250000,1000000,-0.292839,0,4124992,90564.312966,283.0433550000016,441.6284565309766
126,train,250000,5177,-0.7398107011782891,-1.0,3.0,0.1,31500000,1000000,-0.377411,0.00013712635129028861,4187492,91641.926564,1077.6109929999948,231.99466377381435
126,test,125000,2585,-0.7524177949709859,-1.0,3.0,0.05,31500000,1000000,-0.377411,0,4187492,91925.11006899999,283.1657809999888,441.4375195991812
127,train,250000,5203,-0.7522583125120158,-1.0,3.0,0.1,31750000,1000000,-0.322186,0.00013850149734158661,4249992,93002.16409899999,1077.0510569999897,232.11527287884402
127,test,125000,2602,-0.7432744043043815,-1.0,3.0,0.05,31750000,1000000,-0.322186,0,4249992,93284.925792,282.7439560000057,442.09609912933905
128,train,250000,5184,-0.7345679012345668,-1.0,3.0,0.1,32000000,1000000,-0.279708,0.00014265675130244228,4312492,94363.15317199999,1078.2248450000043,231.86258521060049
128,test,125000,2583,-0.7224157955865261,-1.0,3.0,0.05,32000000,1000000,-0.279708,0,4312492,94645.441257,282.27011300000595,442.8382398387227
129,train,250000,5151,-0.725878470199962,-1.0,3.0,0.1,32250000,1000000,-0.227853,0.00014339102645015734,4374992,95722.681539,1077.2376940000104,232.0750577077352
129,test,125000,2506,-0.6691939345570636,-1.0,3.0,0.05,32250000,1000000,-0.227853,0,4374992,96005.19135099999,282.49192599998787,442.4905227203038
130,train,250000,5170,-0.745454545454546,-1.0,3.0,0.1,32500000,1000000,-0.278721,0.00014482232146496166,4437492,97082.235087,1077.0411250000034,232.1174133438955
130,test,125000,2682,-0.8202833706189405,-1.0,3.0,0.05,32500000,1000000,-0.278721,0,4437492,97364.570683,282.31784800000605,442.76336365385345
131,train,250000,5185,-0.7373191899710709,-1.0,3.0,0.1,32750000,1000000,-0.274254,0.0001413688959394233,4499992,98442.51315399999,1077.9398299999884,231.92389133631204
131,test,125000,2655,-0.7943502824858756,-1.0,3.0,0.05,32750000,1000000,-0.274254,0,4499992,98724.77248799999,282.24142500000016,442.8832514575064
132,train,250000,5169,-0.736893016057262,-1.0,3.0,0.1,33000000,1000000,-0.304561,0.00014156482796576222,4562492,99801.681176,1076.9060910000117,232.14651870698472
132,test,125000,2558,-0.708365910867867,-1.0,3.0,0.05,33000000,1000000,-0.304561,0,4562492,100084.295883,282.5965380000125,442.3267209310061
133,train,250000,5207,-0.7480314960629901,-1.0,3.0,0.1,33250000,1000000,-0.166038,0.00013827627388112235,4624992,101163.76323999999,1079.4647799999948,231.59625458090557
133,test,125000,2742,-0.8679795769511313,-1.0,3.0,0.05,33250000,1000000,-0.166038,0,4624992,101448.23301499999,284.45020799999475,439.4442207614849
134,train,250000,5185,-0.7531340405014456,-1.0,3.0,0.1,33500000,1000000,-0.198773,0.0001447208960416737,4687492,102532.090482,1083.854554000005,230.6582549082493
134,test,125000,2542,-0.6660110149488593,-1.0,3.0,0.05,33500000,1000000,-0.198773,0,4687492,102814.831226,282.7231909999973,442.1285694953874
135,train,250000,5209,-0.750431944711076,-1.0,3.0,0.1,33750000,1000000,-0.241096,0.00014883627573713151,4749992,103892.910544,1078.0767530000012,231.89443544192602
135,test,125000,2572,-0.7375583203732513,-1.0,3.0,0.05,33750000,1000000,-0.241096,0,4749992,104174.95704699999,282.02908199999365,443.21670344621697
136,train,250000,5224,-0.7586140888208261,-1.0,3.0,0.1,34000000,1000000,-0.219813,0.00014317656558187204,4812492,105252.920544,1077.9609219999984,231.91935338079014
136,test,125000,2732,-0.8554172767203513,-1.0,3.0,0.05,34000000,1000000,-0.219813,0,4812492,105534.12012499999,281.18132999999216,444.5529865016411
137,train,250000,5208,-0.7486559139784955,-1.0,3.0,0.1,34250000,1000000,-0.227691,0.00013669137550411108,4874992,106611.63320699999,1077.510546000005,232.01629063220216
137,test,125000,2758,-0.8698332124728066,-1.0,3.0,0.05,34250000,1000000,-0.227691,0,4874992,106893.49612499999,281.84471000000485,443.50663881538827
138,train,250000,5258,-0.7790034233548878,-1.0,3.0,0.1,34500000,1000000,-0.226181,0.00013747514125432399,4937492,107970.50250999999,1077.003813000003,232.12545487988845
138,test,125000,2731,-0.8553643354082756,-1.0,3.0,0.05,34500000,1000000,-0.226181,0,4937492,108252.387242,281.8666760000051,443.47207613857034
139,train,250000,5228,-0.761285386381023,-1.0,3.0,0.1,34750000,1000000,-0.328056,0.00013365189598053327,4999992,109330.204432,1077.81429200001,231.9509045812483
139,test,125000,2816,-0.9165482954545446,-1.0,3.0,0.05,34750000,1000000,-0.328056,0,4999992,109611.86855799999,281.64628699999594,443.81909426699383
140,train,250000,5276,-0.7892342683851408,-1.0,3.0,0.1,35000000,1000000,-0.258594,0.00012644613391293492,5062492,110689.377258,1077.506097000005,232.01724862258376
140,test,125000,2553,-0.6987857422640045,-1.0,3.0,0.05,35000000,1000000,-0.258594,0,5062492,110970.92549,281.5306030000065,444.00146438075546
141,train,250000,5246,-0.7682043461685107,-1.0,3.0,0.1,35250000,1000000,-0.179746,0.00012778465833297115,5124992,112048.845703,1077.9176510000107,231.928663352037
141,test,125000,2686,-0.8283693224125084,-1.0,3.0,0.05,35250000,1000000,-0.179746,0,5124992,112330.676874,281.8134460000001,443.55584083805553
142,train,250000,5212,-0.7557559478127406,-1.0,3.0,0.1,35500000,1000000,-0.215576,0.0001272498486187176,5187492,113408.595603,1077.9157500000001,231.92907237880138
142,test,125000,2615,-0.749139579349905,-1.0,3.0,0.05,35500000,1000000,-0.215576,0,5187492,113689.80628199999,281.1933080000017,444.53404986437033
143,train,250000,5200,-0.7501923076923073,-1.0,3.0,0.1,35750000,1000000,-0.213352,0.00012628566345267435,5249992,114768.02791599999,1078.2187279999926,231.86390062406866
143,test,125000,2594,-0.7490362374710867,-1.0,3.0,0.05,35750000,1000000,-0.213352,0,5249992,115049.021939,280.97616600000765,444.8775915036032
144,train,250000,5186,-0.7441187813343618,-1.0,3.0,0.1,36000000,1000000,-0.169346,0.00012221730424631256,5312492,116126.64913699999,1077.624542999998,231.9917466838916
144,test,125000,2703,-0.8372179060303354,-1.0,3.0,0.05,36000000,1000000,-0.169346,0,5312492,116407.96102399999,281.2938199999917,444.37520881192376
145,train,250000,5185,-0.754484088717453,-1.0,3.0,0.1,36250000,1000000,-0.223213,0.00012067339973184943,5374992,117485.629489,1077.6656550000043,231.9828964021304
145,test,125000,2537,-0.6901852581789516,-1.0,3.0,0.05,36250000,1000000,-0.223213,0,5374992,117766.86549099999,281.2177459999948,444.49541957427647
146,train,250000,5214,-0.7545070962792501,-1.0,3.0,0.1,36500000,1000000,-0.249789,0.00012235359963155655,5437492,118844.306076,1077.4376860000048,232.03198036271297
146,test,125000,2756,-0.8886066763425253,-1.0,3.0,0.05,36500000,1000000,-0.249789,0,5437492,119125.90556099999,281.5812799999985,443.92155614890544
147,train,250000,5214,-0.7589182968929797,-1.0,3.0,0.1,36750000,1000000,-0.193199,0.00012074280428671227,5499992,120203.74291399999,1077.8344959999959,231.9465566631864
