epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
43,test,125000,2622,-0.7826086956521751,-1.0,3.0,0.05,10750000,1000000,-0.283494,0,562492,13168.928078,317.4703100000006,393.73760651822766
44,train,250000,5247,-0.7726319801791497,-1.0,3.0,0.1,11000000,1000000,-0.260481,0.00097265534804735038,624992,14314.211414,1145.2805319999989,218.28712967243578
44,test,125000,2641,-0.7822794396062086,-1.0,3.0,0.05,11000000,1000000,-0.260481,0,624992,14630.639258000001,316.40874900000017,395.0586081929104
45,train,250000,5211,-0.756668585684129,-1.0,3.0,0.1,11250000,1000000,-0.244668,0.00092028702657714521,687492,15774.853115,1144.2108989999997,218.4911891841716
45,test,125000,2615,-0.7575525812619512,-1.0,3.0,0.05,11250000,1000000,-0.244668,0,687492,16092.07899,317.20734599999923,394.06401388951537
46,train,250000,5223,-0.762397089795137,-1.0,3.0,0.1,11500000,1000000,-0.233264,0.00090946352322911065,749992,17235.346488,1143.2646149999982,218.67203508262205
46,test,125000,2535,-0.6796844181459559,-1.0,3.0,0.05,11500000,1000000,-0.233264,0,749992,17553.767148,318.40153199999986,392.58605074802233
47,train,250000,5188,-0.7434464148033918,-1.0,3.0,0.1,11750000,1000000,-0.251137,0.00080241507481054037,812492,18697.421167,1143.6514900000002,218.59806259684927
47,test,125000,2609,-0.7558451513990041,-1.0,3.0,0.05,11750000,1000000,-0.251137,0,812492,19014.902334,317.4626249999965,393.7471379504954
48,train,250000,5245,-0.763203050524309,-1.0,3.0,0.1,12000000,1000000,-0.322852,0.00072251280160510046,874992,20160.013104,1145.1078620000008,218.32004503345192
48,test,125000,2737,-0.8611618560467663,-1.0,3.0,0.05,12000000,1000000,-0.322852,0,874992,20477.865515,317.83367,393.287470141222
49,train,250000,5213,-0.7592557068866291,-1.0,3.0,0.1,12250000,1000000,-0.21441,0.00073548455055132145,937492,21622.093804,1144.22552,218.48839728727603
49,test,125000,2572,-0.7208398133748051,-1.0,3.0,0.05,12250000,1000000,-0.21441,0,937492,21940.797998000002,318.6852370000015,392.2365565995748
50,train,250000,5194,-0.7527916827108196,-1.0,3.0,0.1,12500000,1000000,-0.283669,0.00068973659970484886,999992,23085.132592,1144.331857000001,218.46809426017734
50,test,125000,2643,-0.7680665909950802,-1.0,3.0,0.05,12500000,1000000,-0.283669,0,999992,23402.401739,317.2508510000007,394.00997540586496
51,train,250000,5193,-0.7529366454843066,-1.0,3.0,0.1,12750000,1000000,-0.231913,0.00062849963829056041,1062492,24546.491482,1144.086846000002,218.5148801195111
51,test,125000,2548,-0.6730769230769237,-1.0,3.0,0.05,12750000,1000000,-0.231913,0,1062492,24864.767288,318.25703000000067,392.7643012316169
52,train,250000,5218,-0.7481793790724408,-1.0,3.0,0.1,13000000,1000000,-0.259029,0.00056909435481995231,1124992,26008.890819,1144.120605,218.5084325091759
52,test,125000,2561,-0.6962124170245997,-1.0,3.0,0.05,13000000,1000000,-0.259029,0,1124992,26327.190356,318.2809039999993,392.7348402906392
53,train,250000,5176,-0.7397604327666136,-1.0,3.0,0.1,13250000,1000000,-0.268935,0.00055737070045207607,1187492,27472.412023,1145.218828000001,218.298890908559
53,test,125000,2628,-0.7770167427701682,-1.0,3.0,0.05,13250000,1000000,-0.268935,0,1187492,27790.664292,318.2338460000028,392.79291493086157
