epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
1,train,250000,315,-80.59587434806998,-91.40000139176846,-7.400000110268593,0.7750009,250000,250000,0.114496,0.0028769969165282645,62492,786.13527,777.24405,321.6492940666448
1,test,125000,157,-83.25796310503958,-109.50000167638063,-57.50000100582838,0.05,250000,250000,0.114496,0,62492,1095.8541050000001,309.67103,403.65416164372886
2,train,250000,314,-67.56051084204654,-88.10000138729811,-40.70000124722719,0.5500008999999999,500000,500000,0.287396,0.001605977818800821,124992,1850.221524,754.3634609999999,331.40523490970094
2,test,125000,157,-65.67961933682108,-85.10000155121088,-41.20000138878822,0.05,500000,500000,0.287396,0,124992,2140.429922,290.17230099999983,430.7785394030427
3,train,250000,314,-31.560510645294254,-62.20000134408474,-9.900000967085361,0.32500090000000004,750000,750000,0.590251,0.0016122488895674791,187492,3123.1750279999997,982.7416969999999,254.3903456657747
3,test,125000,157,-6.31146563983457,-31.10000080615282,22.299999482929707,0.05,750000,750000,0.590251,0,187492,3404.9435639999997,281.72888799999964,443.6889695173899
4,train,250000,315,-6.039048469847156,-49.10000091046095,23.99999935925007,0.10000090000000006,1000000,250000,1.08263,0.0094231678742070744,62492,1491.9834329999999,1483.4828949999999,168.5223340576502
4,test,125000,157,1.6560501087053563,-26.90000107139349,20.69999923557043,0.05,1000000,250000,1.08263,0,62492,1871.3498029999998,379.34042499999987,329.51932291424004
5,train,250000,314,17.734712675285007,-8.800000950694084,35.09999940544367,0.1,1250000,500000,1.77161,0.0049633744525166713,124992,3012.819942,1141.4676520000003,219.0162809799887
5,test,125000,157,20.007642525206705,1.2999990805983543,31.499999292194843,0.05,1250000,500000,1.77161,0,124992,3312.357972,299.5202509999999,417.3340519803452
6,train,250000,315,23.252380219409407,7.9999991953372955,36.099999360740185,0.1,1500000,750000,2.31126,0.0037153061398390911,187492,4416.473346000001,1104.1128090000002,226.4261386718501
6,test,125000,157,31.863693579556845,21.199999272823334,40.29999936372042,0.05,1500000,750000,2.31126,0,187492,4718.904024,302.41277100000025,413.34233202737295
7,train,250000,314,25.19522222247758,-13.9000009521842,44.79999949038029,0.1,1750000,1000000,2.72117,0.0026919300482586418,249992,5844.410177000001,1125.5035020000005,222.12280952991642
7,test,125000,157,38.5267509947632,28.399999350309372,46.89999946206808,0.05,1750000,1000000,2.72117,0,249992,6132.282153,287.83946899999955,434.26983948473094
8,train,250000,315,30.912380278063218,10.999999165534973,44.99999941885471,0.1,2000000,1000000,3.14742,0.0024473464551483253,312492,7211.214627,1078.9297349999997,231.71110396730336
8,test,125000,157,9.302546797427025,-19.400001138448715,22.89999907463789,0.05,2000000,1000000,3.14742,0,312492,7498.913826,287.68126699999993,434.50865363437106
9,train,250000,315,35.62761843429197,8.599999129772186,47.4999995008111,0.1,2250000,1000000,3.69903,0.0023025367750295314,374992,8575.229196,1076.3126770000008,232.2745103187146
9,test,125000,157,34.357961101611714,20.69999922066927,42.29999931901693,0.05,2250000,1000000,3.69903,0,374992,8862.608132,287.3613440000008,434.99239758566705
10,train,250000,314,36.651910204298,12.49999924749136,49.899999521672726,0.1,2500000,1000000,4.20177,0.0021929747566006787,437492,9939.618762,1077.0079729999998,232.12455828309828
10,test,125000,157,30.326113909103302,15.799999177455902,39.99999934434891,0.05,2500000,1000000,4.20177,0,437492,10225.290066,285.6538729999993,437.59252653297756
11,train,250000,315,35.093332687162196,19.199999511241913,47.39999948441982,0.1,2750000,1000000,4.64603,0.0021653372399007523,499992,11294.086201999999,1068.7935229999985,233.90860313063513
11,test,125000,157,42.00509495682019,25.999999329447746,51.099999479949474,0.05,2750000,1000000,4.64603,0,499992,11578.808769,284.70442399999956,439.0518357382469
12,train,250000,314,36.47324778291447,14.299999199807644,49.199999526143074,0.1,3000000,1000000,5.30625,0.0022685683186487449,562492,12645.22069,1066.4093389999998,234.43155536731476
