epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
33,test,125000,1121,0.0,0.0,0.0,0.05,8250000,1000000,0.00186423,0,2062492,37430.703194,237.44831300000078,526.4303562350414
34,train,250000,2242,0.0,0.0,0.0,0.1,8500000,1000000,0.00195313,1.3500418378691757e-09,2124992,38321.77480000001,891.069288000006,280.56179622251585
34,test,125000,1121,0.0,0.0,0.0,0.05,8500000,1000000,0.00195313,0,2124992,38559.555705000006,237.76755000000412,525.7235480619531
35,train,250000,2242,0.0,0.0,0.0,0.1,8750000,1000000,0.00184216,1.2074605529315122e-09,2187492,39452.281451,892.7234660000031,280.04192733967983
35,test,125000,1121,0.0,0.0,0.0,0.05,8750000,1000000,0.00184216,0,2187492,39690.567091000004,238.272318000003,524.6098289940606
36,train,250000,2242,0.0,0.0,0.0,0.1,9000000,1000000,0.00155678,1.0876025548834041e-09,2249992,40583.438746,892.8693399999975,279.996175028253
36,test,125000,1121,0.0,0.0,0.0,0.05,9000000,1000000,0.00155678,0,2249992,40821.029925,237.57783200000267,526.1433650930807
37,train,250000,2242,0.0,0.0,0.0,0.1,9250000,1000000,0.00155664,9.9990999523168005e-10,2312492,41715.842133000006,894.8098950000058,279.3889533373995
37,test,125000,1120,0.0,0.0,0.0,0.05,9250000,1000000,0.00155664,0,2312492,41953.369150000006,237.51359100000263,526.2856726375654
38,train,250000,2242,0.0,0.0,0.0,0.1,9500000,1000000,0.00150432,9.156955463665045e-10,2374992,42850.060409000005,896.6889589999992,278.80347749436294
38,test,125000,1120,0.0,0.0,0.0,0.05,9500000,1000000,0.00150432,0,2374992,43087.723082000004,237.6493610000034,525.9850035952683
39,train,250000,2243,0.0,0.0,0.0,0.1,9750000,1000000,0.00148821,8.3952251055103777e-10,2437492,43983.851943,896.1265379999968,278.9784582855428
39,test,125000,1121,0.0,0.0,0.0,0.05,9750000,1000000,0.00148821,0,2437492,44221.381116000004,237.51554300000134,526.2813474063855
40,train,250000,2242,0.0,0.0,0.0,0.1,10000000,1000000,0.00143082,7.7421498842129846e-10,2499992,45118.543825,897.1604039999947,278.65697024230406
40,test,125000,1120,0.0,0.0,0.0,0.05,10000000,1000000,0.00143082,0,2499992,45356.418621000004,237.8614430000016,525.5160248901675
41,train,250000,2243,0.0,0.0,0.0,0.1,10250000,1000000,0.00138654,7.1890482845353299e-10,2562492,46253.835319000005,897.414386000004,278.578106056792
41,test,125000,1121,0.0,0.0,0.0,0.05,10250000,1000000,0.00138654,0,2562492,46491.569322,237.7206159999987,525.827343472813
42,train,250000,2242,0.0,0.0,0.0,0.1,10500000,1000000,0.001333,6.7083354556677032e-10,2624992,47388.869093,897.2974659999963,278.6144054484614
42,test,125000,1121,0.0,0.0,0.0,0.05,10500000,1000000,0.001333,0,2624992,47626.622844000005,237.74049599999853,525.7833734813138
43,train,250000,2242,0.0,0.0,0.0,0.1,10750000,1000000,0.00122976,6.9326506489222143e-10,2687492,48526.856064,900.230899999995,277.7065306245335
43,test,125000,1121,0.0,0.0,0.0,0.05,10750000,1000000,0.00122976,0,2687492,48765.173776,238.3044050000026,524.5391917954628
44,train,250000,2242,0.0,0.0,0.0,0.1,11000000,1000000,0.00124264,6.4604017332451468e-10,2749992,49664.38404600001,899.2079440000016,278.022454837209
44,test,125000,1121,0.0,0.0,0.0,0.05,11000000,1000000,0.00124264,0,2749992,49902.473009,238.07561999999598,525.0432614645805
45,train,250000,2242,0.0,0.0,0.0,0.1,11250000,1000000,0.00120752,6.0908899440406743e-10,2812492,50803.000338000005,900.5250020000021,277.61583459067515
45,test,125000,1120,0.0,0.0,0.0,0.05,11250000,1000000,0.00120752,0,2812492,51040.888307,237.87469799999963,525.4867417635153
46,train,250000,2242,0.0,0.0,0.0,0.1,11500000,1000000,0.00120578,5.6394601550685216e-10,2874992,51939.065588000005,898.1749600000039,278.3422062890719
46,test,125000,1121,0.0,0.0,0.0,0.05,11500000,1000000,0.00120578,0,2874992,52179.828153,240.74943099999655,519.2120267150364
47,train,250000,2242,0.0,0.0,0.0,0.1,11750000,1000000,0.00119184,4.9141521764869553e-10,2937492,53082.261655,902.4311899999957,277.02943201686236
