epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
18,test,125000,52,59.15192279,46.899999775,66.0999997035,0.05,4500000,1000000,2.49643,0,1124992,23326.105047,240.700466,519.3176485167
19,train,250000,104,57.5124995941,46.2999996766,64.9999996573,0.1,4750000,1000000,2.54457,0.0001819633,1187492,24214.619134,888.511859,281.3693452346
19,test,125000,52,58.6038457339,45.7999995053,64.1999996305,0.05,4750000,1000000,2.54457,0,1187492,24455.93798,241.305336,518.0158966729
20,train,250000,104,59.8115380939,48.0999997184,66.1999996752,0.1,5000000,1000000,2.76882,0.0001779378,1249992,25344.864588,888.924407,281.2387622967
20,test,125000,52,64.9980765671,55.6999995783,69.8999996558,0.05,5000000,1000000,2.76882,0,1249992,25586.025457,241.147574,518.3547896692
21,train,250000,104,59.7346149972,49.5999997109,68.7999996692,0.1,5250000,1000000,2.94746,0.0001711177,1312492,26474.64472,888.617049,281.336038152
21,test,125000,52,61.2365381476,46.3999996781,71.9999997467,0.05,5250000,1000000,2.94746,0,1312492,26715.315917,240.657904,519.4094934027
22,train,250000,104,62.0028842786,51.5999996662,69.6999996975,0.1,5500000,1000000,3.03711,0.0001783316,1374992,27603.194382,887.87625,281.5707707014
22,test,125000,52,65.8788458148,57.6999996081,71.7999996543,0.05,5500000,1000000,3.03711,0,1374992,27844.004067,240.796434,519.1106775277
23,train,250000,104,63.8086535219,51.799999699,70.9999996722,0.1,5750000,1000000,3.12417,0.0001804541,1437492,28731.570996,887.564719,281.6696007044
23,test,125000,52,73.0480766771,66.7999997288,78.1999997646,0.05,5750000,1000000,3.12417,0,1437492,28972.185351,240.601058,519.5322125308
24,train,250000,104,64.0528842928,52.8999995813,72.0999997035,0.1,6000000,1000000,3.14932,0.0001775386,1499992,29860.219644,888.032084,281.5213599873
24,test,125000,52,70.1269227988,63.9999997318,79.7999997437,0.05,6000000,1000000,3.14932,0,1499992,30100.925313,240.692302,519.335263161
25,train,250000,104,64.8769227746,51.299999617,72.499999769,0.1,6250000,1000000,3.42091,0.0001798946,1562492,30988.081718,887.154185,281.7999443919
25,test,125000,52,75.5134613323,68.299999781,81.1999998242,0.05,6250000,1000000,3.42091,0,1562492,31228.305444,240.210448,520.3770320598
26,train,250000,104,65.7557689396,51.6999997869,72.8999997601,0.1,6500000,1000000,3.51326,0.0001841076,1624992,32116.066044,887.758363,281.6081609811
26,test,125000,52,72.4788459346,62.0999997333,78.9999998063,0.05,6500000,1000000,3.51326,0,1624992,32356.805922,240.726614,519.2612396401
27,train,250000,104,59.4278842362,41.6999994293,72.5999997407,0.1,6750000,1000000,3.4596,0.0001800558,1687492,33245.440358,888.632224,281.3312338311
27,test,125000,52,64.7461535077,59.1999996006,71.7999997735,0.05,6750000,1000000,3.4596,0,1687492,33486.354477,240.90084,518.8856958739
28,train,250000,104,59.9298073245,47.1999995261,73.8999997899,0.1,7000000,1000000,3.52106,0.000169227,1749992,34374.822367,888.465667,281.383973839
28,test,125000,52,65.9596150619,54.2999995872,74.4999997243,0.05,7000000,1000000,3.52106,0,1749992,34615.910135,241.074487,518.5119402535
29,train,250000,104,63.4807689074,39.299999617,75.0999997631,0.1,7250000,1000000,3.61611,0.0001684147,1812492,35504.196815,888.284468,281.4413726752
29,test,125000,52,69.653845908,58.5999997109,80.1999997795,0.05,7250000,1000000,3.61611,0,1812492,35744.990684,240.78057,519.1448795058
30,train,250000,104,62.40096119,46.4999997094,72.0999997333,0.1,7500000,1000000,3.7248,0.0001628053,1874992,36633.251901,888.259006,281.4494402098
30,test,125000,52,56.5788456888,48.9999994785,65.4999995902,0.05,7500000,1000000,3.7248,0,1874992,36874.672887,241.407705,517.7962318974
31,train,250000,104,52.9134610636,40.6999993697,65.9999996424,0.1,7750000,1000000,3.79367,0.0001669195,1937492,37763.887484,889.21238,281.1476826267
31,test,125000,52,57.6557687935,44.7999994457,67.49999962,0.05,7750000,1000000,3.79367,0,1937492,38005.603505,241.70273,517.1642041445
32,train,250000,104,48.7711533304,35.6999993101,61.9999996424,0.1,8000000,1000000,3.59155,0.0001813189,1999992,38895.096255,889.490536,281.0597638557
32,test,125000,52,40.3576917261,26.1999993622,51.5999994874,0.05,8000000,1000000,3.59155,0,1999992,39137.285111,242.17554,516.1545216334
33,train,250000,104,55.2499995783,34.2999993935,67.0999996886,0.1,8250000,1000000,3.8381,0.0001626565,2062492,40026.379076,889.091742,281.1858306519
33,test,125000,52,25.2230761126,4.0999991372,39.6999993101,0.05,8250000,1000000,3.8381,0,2062492,40269.790257,243.397888,513.5623855537
34,train,250000,104,42.7336532544,21.8999991938,58.1999995857,0.1,8500000,1000000,3.70517,0.0001605994,2124992,41160.541269,890.748793,280.6627434858
34,test,125000,52,32.8846146765,22.6999994442,44.1999993324,0.05,8500000,1000000,3.70517,0,2124992,41403.645825,243.091184,514.2103384547
35,train,250000,104,40.8644224673,22.9999991208,58.5999996811,0.1,8750000,1000000,3.75068,0.0001608492,2187492,42294.483784,890.835746,280.6353484607
35,test,125000,52,47.6134610146,38.9999994636,56.2999995723,0.05,8750000,1000000,3.75068,0,2187492,42536.468986,241.971914,516.5888798152
36,train,250000,104,52.0211533811,32.8999993727,66.4999996498,0.1,9000000,1000000,3.81127,0.0001541194,2249992,43425.845373,889.374162,281.0965403333
36,test,125000,52,65.6807689741,51.7999998629,73.8999997303,0.05,9000000,1000000,3.81127,0,2249992,43666.525807,240.667143,519.389553729
37,train,250000,104,58.5144226764,34.499999322,72.9999997318,0.1,9250000,1000000,3.91221,0.0001483917,2312492,44555.039886,888.511872,281.3693411178
37,test,125000,52,57.6230764868,44.8999994621,67.3999996483,0.05,9250000,1000000,3.91221,0,2312492,44796.498963,241.445722,517.7147019403
38,train,250000,104,52.0269226006,31.599999249,69.8999996707,0.1,9500000,1000000,3.85564,0.0001541923,2374992,45685.635418,889.134207,281.1724012323
38,test,125000,52,54.0692303464,40.2999996766,64.4999996349,0.05,9500000,1000000,3.85564,0,2374992,45927.125849,241.477164,517.6472918988
39,train,250000,104,37.1999993192,10.899999015,59.0999995843,0.1,9750000,1000000,3.94603,0.0001538049,2437492,46819.506533,892.378469,280.1501926421
39,test,125000,52,43.5384609112,28.2999991849,53.8999995664,0.05,9750000,1000000,3.94603,0,2437492,47070.505574,250.985449,498.0368403748
40,train,250000,104,25.0403837807,-5.4000011832,45.7999993861,0.1,10000000,1000000,3.96132,0.0001448385,2499992,47971.706297,901.197941,277.408534381
40,test,125000,52,44.2769224968,33.8999993876,53.3999994546,0.05,10000000,1000000,3.96132,0,2499992,48214.113253,242.39367,515.6900343148
41,train,250000,104,22.1259606433,3.8999989256,45.199999392,0.1,10250000,1000000,4.01822,0.0001443606,2562492,49107.235487,893.120029,279.9175831718
41,test,125000,52,42.0057686113,33.2999993041,49.499999471,0.05,10250000,1000000,4.01822,0,2562492,49350.026337,242.777569,514.874584645
42,train,250000,104,27.1153837851,9.2999989316,46.1999993473,0.1,10500000,1000000,3.90081,0.0001461302,2624992,50242.45832,892.429756,280.134092705
42,test,125000,52,-3.7596166259,-43.1000015065,5.1999988705,0.05,10500000,1000000,3.90081,0,2624992,50487.806781,245.335159,509.5070780295
43,train,250000,104,20.2019221684,2.0999988988,37.7999992967,0.1,10750000,1000000,4.0382,0.0001436294,2687492,51381.196832,893.387837,279.8336731777
