epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
12,train,250000,5115,-0.7104594330400776,-1.0,3.0,0.1,3000000,1000000,0.599747,0.0032994356273935359,687492,13965.023738,1057.8395629999995,236.33073364264038
12,test,125000,2538,-0.6958234830575261,-1.0,3.0,0.05,3000000,1000000,0.599747,0,687492,14243.64968,278.6087100000004,448.65790448546926
13,train,250000,5120,-0.7103515625000012,-1.0,3.0,0.1,3250000,1000000,0.667206,0.0029229881836851492,749992,15302.793577,1059.14127,236.0402781774333
13,test,125000,2559,-0.7166862055490438,-1.0,3.0,0.05,3250000,1000000,0.667206,0,749992,15581.510934,278.6998629999998,448.5111641407591
14,train,250000,5147,-0.7213911016125893,-1.0,3.0,0.1,3500000,1000000,0.584975,0.0026474339966465802,812492,16641.263855,1059.750328000002,235.90462148929814
14,test,125000,2573,-0.737660318694133,-1.0,3.0,0.05,3500000,1000000,0.584975,0,812492,16920.300126,279.0187449999976,447.99857443270014
15,train,250000,5095,-0.709322865554469,-1.0,3.0,0.1,3750000,1000000,0.595122,0.0023900632321838273,874992,17980.221144,1059.9182279999986,235.86725220466755
15,test,125000,2568,-0.7200155763239892,-1.0,3.0,0.05,3750000,1000000,0.595122,0,874992,18259.132846,278.89402800000244,448.1989123123099
16,train,250000,5139,-0.7324382175520497,-1.0,3.0,0.1,4000000,1000000,0.579968,0.0021198482351679833,937492,19317.411432,1058.275866,236.23329987192585
16,test,125000,2548,-0.7150706436420722,-1.0,3.0,0.05,4000000,1000000,0.579968,0,937492,19596.768728,279.3402470000001,447.482957942684
17,train,250000,5122,-0.7100741897696202,-1.0,3.0,0.1,4250000,1000000,0.553161,0.0019438501835387771,999992,20654.923681,1058.152618,236.26081507270814
17,test,125000,2543,-0.7027133307117588,-1.0,3.0,0.05,4250000,1000000,0.553161,0,999992,20935.160302,280.21846500000174,446.08052506461064
18,train,250000,5113,-0.7121063954625472,-1.0,3.0,0.1,4500000,1000000,0.56036,0.001808319573816345,1062492,21991.670774,1056.507884999999,236.62861730558708
18,test,125000,2563,-0.7140070230198987,-1.0,3.0,0.05,4500000,1000000,0.56036,0,1062492,22273.882638,282.1942249999993,442.95732841450007
19,train,250000,5098,-0.7122400941545711,-1.0,3.0,0.1,4750000,1000000,0.432641,0.001652466905758609,1124992,23330.475874,1056.590773,236.61005413682523
19,test,125000,2560,-0.7046874999999991,-1.0,3.0,0.05,4750000,1000000,0.432641,0,1124992,23611.083082,280.5903580000013,445.4892922585723
20,train,250000,5074,-0.7020102483247934,-1.0,3.0,0.1,5000000,1000000,0.44467,0.001438938437957263,1187492,24669.302508,1058.2168290000009,236.2464791230416
20,test,125000,2553,-0.7046611829220508,-1.0,3.0,0.05,5000000,1000000,0.44467,0,1187492,24948.096223,278.7771670000002,448.38679345643794
21,train,250000,5118,-0.7110199296600258,-1.0,3.0,0.1,5250000,1000000,0.346816,0.0011974608860596974,1249992,26007.05296,1058.9541229999995,236.08199313843184
