epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
43,test,125000,782,-0.10525154337034472,-0.2199999988079071,1.2994840405881405,0.05,10750000,1000000,0.0055078,0,2687492,62394.547667,297.0723330000037,420.7729435376213
44,train,250000,1558,-0.09557440576522568,-0.2199999988079071,1.1298756245523691,0.1,11000000,1000000,0.0060472,1.6259174284679469e-07,2749992,63565.001132,1170.450751999997,213.5929252664538
44,test,125000,787,-0.10062443953139998,-0.2199999988079071,1.0803685523569584,0.05,11000000,1000000,0.0060472,0,2749992,63862.05497,297.030233999998,420.8325809688479
45,train,250000,1568,-0.08836712319123549,-0.2199999988079071,1.3811904937028885,0.1,11250000,1000000,0.0057596,1.5174157464508947e-07,2812492,65031.231744,1169.1738350000014,213.82620147328194
45,test,125000,787,-0.06979932741106988,-0.2199999988079071,1.2599926823750138,0.05,11250000,1000000,0.0057596,0,2812492,65329.590158,298.3417400000035,418.982606992902
46,train,250000,1563,-0.09949994119633784,-0.2199999988079071,1.1103254044428468,0.1,11500000,1000000,0.00587554,8.6030056443235045e-08,2874992,66501.709928,1172.1168879999968,213.28930805406216
46,test,125000,777,-0.10001282242068037,-0.2199999988079071,1.1317531568929553,0.05,11500000,1000000,0.00587554,0,2874992,66796.669811,294.93767900000967,423.81834841792426
47,train,250000,1555,-0.10123698508840089,-0.2199999988079071,1.2436573347076774,0.1,11750000,1000000,0.00510328,1.4560493713504894e-07,2937492,67969.816826,1173.1438049999997,213.10260424552135
47,test,125000,783,-0.10870086876401927,-0.2199999988079071,1.1627053450793028,0.05,11750000,1000000,0.00510328,0,2937492,68269.326257,299.49043099999835,417.37560556651204
48,train,250000,1564,-0.09754385510126068,-0.2199999988079071,1.2365982867777348,0.1,12000000,1000000,0.00549609,1.1778460923610837e-07,2999992,69431.090203,1161.761095000009,215.19054225171664
48,test,125000,777,-0.11541120701755943,-0.2199999988079071,1.1166606610640883,0.05,12000000,1000000,0.00549609,0,2999992,69727.779551,296.66594500000065,421.34933957451614
49,train,250000,1565,-0.09391161955226524,-0.2199999988079071,1.1634944574907422,0.1,12250000,1000000,0.00626018,6.9361771093421566e-08,3062492,70894.723411,1166.9406540000055,214.2354018973092
49,test,125000,783,-0.10003958961844334,-0.2199999988079071,1.3132190695032477,0.05,12250000,1000000,0.00626018,0,3062492,71190.657616,295.91580400000385,422.4174522290752
50,train,250000,1554,-0.10397110843283046,-0.2199999988079071,1.1832318287342787,0.1,12500000,1000000,0.00558896,1.2087388422921837e-07,3124992,72362.18183,1171.5210619999998,213.39778524613504
50,test,125000,780,-0.10296165054449098,-0.2199999988079071,1.1953637963160872,0.05,12500000,1000000,0.00558896,0,3124992,72658.288096,296.08821600000374,422.1714787865736
51,train,250000,1573,-0.08695098471937944,-0.2199999988079071,1.1733694486320019,0.1,12750000,1000000,0.00520864,9.121662214632074e-08,3187492,73831.726175,1173.4352130000043,213.04968287158354
51,test,125000,777,-0.11076463925432857,-0.2199999988079071,1.1884706364944577,0.05,12750000,1000000,0.00520864,0,3187492,74131.747776,300.00438500000746,416.66057647789677
52,train,250000,1564,-0.09431908308418797,-0.2199999988079071,1.1827314654365182,0.1,13000000,1000000,0.00554799,1.1230235356980946e-07,3249992,75303.317847,1171.5670380000083,213.38941084137792
52,test,125000,782,-0.10525828317079276,-0.2199999988079071,1.2803881112486124,0.05,13000000,1000000,0.00554799,0,3249992,75603.613769,300.2786699999997,416.2799841893536
53,train,250000,1572,-0.09663751745672369,-0.2199999988079071,1.2736094631254673,0.1,13250000,1000000,0.00760806,1.091962957547795e-07,3312492,76768.743128,1165.1257580000092,214.56911263307427
53,test,125000,786,-0.0980271346518728,-0.2199999988079071,1.07745361328125,0.05,13250000,1000000,0.00760806,0,3312492,77064.834531,296.07438900000125,422.19119465952684
54,train,250000,1584,-0.0913083484052972,-0.2199999988079071,1.1496483152732253,0.1,13500000,1000000,0.00499767,9.9088183558580968e-08,3374992,78234.658965,1169.8212229999917,213.70786842016608
54,test,125000,775,-0.11444586153472633,-0.2199999988079071,1.1573155131191015,0.05,13500000,1000000,0.00499767,0,3374992,78530.92322099999,296.2461379999877,421.9464288847715
55,train,250000,1558,-0.10737828596926094,-0.2199999988079071,1.1509623331949115,0.1,13750000,1000000,0.00584278,1.7101148529395578e-07,3437492,79701.56980299999,1170.6437799999985,213.55770582918086
55,test,125000,784,-0.10836781970966533,-0.2199999988079071,1.232706431299448,0.05,13750000,1000000,0.00584278,0,3437492,79999.007325,297.41898099999526,420.28252393212927
56,train,250000,1572,-0.09047298043262472,-0.2199999988079071,1.1500332271680236,0.1,14000000,1000000,0.006972,1.0801327442064124e-07,3499992,81171.995314,1172.9853490000096,213.13139180564306
56,test,125000,777,-0.10203781963578955,-0.2199999988079071,1.1516597056761384,0.05,14000000,1000000,0.006972,0,3499992,81470.691186,298.6791749999975,418.5092583036666
57,train,250000,1577,-0.09214068053274911,-0.2199999988079071,1.300972924567759,0.1,14250000,1000000,0.0064782,1.5421187851301992e-07,3562492,82638.30050499999,1167.6056390000012,214.11338867300532
57,test,125000,788,-0.08550026911951432,-0.2199999988079071,1.1710091503337026,0.05,14250000,1000000,0.0064782,0,3562492,82932.786958,294.4680260000023,424.4943048587524
58,train,250000,1569,-0.09218671543664933,-0.2199999988079071,1.2202275404706597,0.1,14500000,1000000,0.00455465,1.2085290377185959e-07,3624992,84103.66618,1170.8761550000054,213.5153226346119
58,test,125000,787,-0.09148312143932931,-0.2199999988079071,1.2764703314751387,0.05,14500000,1000000,0.00455465,0,3624992,84401.533746,297.84996500000125,419.67438203324775
59,train,250000,1565,-0.09698826205803635,-0.2199999988079071,1.3069803938269615,0.1,14750000,1000000,0.0060142,1.1540683058903279e-07,3687492,85570.86444599999,1169.327701999995,213.7980649670789
59,test,125000,788,-0.09652833753799654,-0.2199999988079071,1.0748699950054288,0.05,14750000,1000000,0.0060142,0,3687492,85867.611063,296.72579000001133,421.264359933106
60,train,250000,1568,-0.09829472072840657,-0.2199999988079071,1.3550369506701827,0.1,15000000,1000000,0.00532115,9.9033470764015508e-08,3749992,87040.93251099999,1173.318856999991,213.07081063984117
60,test,125000,785,-0.09972083667993169,-0.2199999988079071,1.296383430249989,0.05,15000000,1000000,0.00532115,0,3749992,87341.57092299999,300.6210279999941,415.8059096251991
61,train,250000,1571,-0.09722154295898353,-0.2199999988079071,1.1494865361601114,0.1,15250000,1000000,0.00638882,1.0613257837091055e-07,3812492,88513.917836,1172.3439119999966,213.24800465206894
61,test,125000,787,-0.0935426403187319,-0.2199999988079071,1.13978826161474,0.05,15250000,1000000,0.00638882,0,3812492,88810.574964,296.64018499999656,421.38592921927096
62,train,250000,1572,-0.0956722368680547,-0.2199999988079071,1.339421570301056,0.1,15500000,1000000,0.00600979,6.787126002076438e-08,3874992,89977.381486,1166.8036520000023,214.2605566681921
62,test,125000,787,-0.10731219024228217,-0.2199999988079071,1.1998616801574826,0.05,15500000,1000000,0.00600979,0,3874992,90277.14057399999,299.741944999987,417.02538495239764
63,train,250000,1571,-0.09857584468316108,-0.2199999988079071,1.1251414520666003,0.1,15750000,1000000,0.00535559,7.503306624199715e-08,3937492,91446.363165,1169.219861999998,213.81778408413695
63,test,125000,790,-0.09703648386381677,-0.2199999988079071,1.0419139321893454,0.05,15750000,1000000,0.00535559,0,3937492,91745.484336,299.098960000003,417.92188110583453
64,train,250000,1586,-0.08393671770414517,-0.2199999988079071,1.3891886416822672,0.1,16000000,1000000,0.00511401,1.0932040492909333e-07,3999992,92915.412956,1169.9246110000095,213.6889827339464
64,test,125000,784,-0.10756229474185494,-0.2199999988079071,1.2061548344790936,0.05,16000000,1000000,0.00511401,0,3999992,93213.854783,298.4215120000008,418.87060742457356
65,train,250000,1578,-0.09149502631553062,-0.2199999988079071,1.26087976526469,0.1,16250000,1000000,0.00549981,1.4343455690825653e-07,4062492,94383.821889,1169.9643579999974,213.68172311450923
65,test,125000,778,-0.11334553627407419,-0.2199999988079071,1.1599038317799568,0.05,16250000,1000000,0.00549981,0,4062492,94681.62242,297.78243099999963,419.7695598770908
66,train,250000,1575,-0.1029869172018434,-0.2199999988079071,1.1235681902617216,0.1,16500000,1000000,0.00517551,1.3256204973229313e-07,4124992,95854.93102599999,1173.305874999991,213.07316815404332
66,test,125000,782,-0.1178534355150331,-0.2199999988079071,1.2332209441810846,0.05,16500000,1000000,0.00517551,0,4124992,96152.85945999999,297.9099429999915,419.5898892841035
67,train,250000,1568,-0.09747417980498549,-0.2199999988079071,1.2481979094445705,0.1,16750000,1000000,0.00558635,1.5941708352371299e-07,4187492,97326.116429,1173.2541639999981,213.08255932173313
67,test,125000,786,-0.09350619456936952,-0.2199999988079071,1.2155657727271318,0.05,16750000,1000000,0.00558635,0,4187492,97623.918873,297.78597500000615,419.7645641303202
68,train,250000,1571,-0.11010122311821433,-0.2199999988079071,1.1585832368582487,0.1,17000000,1000000,0.00452561,1.2711391336099669e-07,4249992,98791.02935699999,1167.1077709999954,214.2047257433615
68,test,125000,797,-0.09071331821999033,-0.2199999988079071,1.159820768982172,0.05,17000000,1000000,0.00452561,0,4249992,99088.704936,297.6562520000007,419.9475037399843
69,train,250000,1574,-0.10214403534445363,-0.2199999988079071,1.1478866152465343,0.1,17250000,1000000,0.00650481,1.302651789759905e-07,4312492,100260.96685,1172.258686000001,213.26350829018278
69,test,125000,781,-0.12288365806554294,-0.2199999988079071,1.16595846042037,0.05,17250000,1000000,0.00650481,0,4312492,100558.73615699999,297.7487439999968,419.81705219217093
70,train,250000,1563,-0.10519590123016698,-0.2199999988079071,1.2851872015744448,0.1,17500000,1000000,0.0055749,9.6994095029681651e-08,4374992,101724.866505,1166.1273680000013,214.38481495273484
70,test,125000,800,-0.0956452492554672,-0.2199999988079071,1.1650091046467423,0.05,17500000,1000000,0.0055749,0,4374992,102021.342295,296.45718599999964,421.64604503801826
71,train,250000,1557,-0.11049258335049078,-0.2199999988079071,1.272330204024911,0.1,17750000,1000000,0.00499725,7.7292249063748154e-08,4437492,103191.317508,1169.9720529999904,213.68031771268477
71,test,125000,778,-0.12372457461819496,-0.2199999988079071,1.1393960500136018,0.05,17750000,1000000,0.00499725,0,4437492,103488.419398,297.08111500000814,420.7605050896506
72,train,250000,1569,-0.08934814263244409,-0.2199999988079071,1.2419527545571327,0.1,18000000,1000000,0.00693387,6.827007609518493e-08,4499992,104655.29413899999,1166.8718339999905,214.24803711561867
72,test,125000,777,-0.1238263939834527,-0.2199999988079071,1.1114147687330842,0.05,18000000,1000000,0.00693387,0,4499992,104952.24148099999,296.93005899999116,420.9745568400123
73,train,250000,1564,-0.0951917755966551,-0.2199999988079071,1.3309868620708585,0.1,18250000,1000000,0.00672593,9.2134231528620094e-08,4562492,106123.46732499999,1171.222808999999,213.45212719469862
73,test,125000,784,-0.10373816580145756,-0.2199999988079071,1.2125768847763538,0.05,18250000,1000000,0.00672593,0,4562492,106420.11455299999,296.6280759999936,421.40313110483413
74,train,250000,1565,-0.09925205883742601,-0.2199999988079071,1.1415692707523704,0.1,18500000,1000000,0.00543305,1.1430288153613682e-07,4624992,107594.629361,1174.5109130000055,212.85455693334953
74,test,125000,788,-0.09199769829806437,-0.2199999988079071,1.2961469301953912,0.05,18500000,1000000,0.00543305,0,4624992,107894.696656,300.04501000000164,416.6041621555357
75,train,250000,1561,-0.10986148843972497,-0.2199999988079071,1.306619486771524,0.1,18750000,1000000,0.00610134,9.4342038428929415e-08,4687492,109065.16873399999,1170.4688499999902,213.5896226542057
75,test,125000,782,-0.11743719958583525,-0.2199999988079071,1.1451565949246287,0.05,18750000,1000000,0.00610134,0,4687492,109360.716739,295.5299340000056,422.96899778686253
76,train,250000,1568,-0.10311204299588497,-0.2199999988079071,1.202981861308217,0.1,19000000,1000000,0.00705189,1.0070936961824574e-07,4749992,110528.307101,1167.5875170000072,214.11671190383106
76,test,125000,791,-0.08668927263760492,-0.2199999988079071,1.334155640564859,0.05,19000000,1000000,0.00705189,0,4749992,110826.073055,297.74832400000014,419.81764438076215
